Record ID,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
6.34638E+17,0,2,2,0,-1,1,1,,1,0,0,0,0,2,2,1,1,2,1,1,0,0,1,1,1,2,1,1,1,0
6.34638E+17,1,2,2,0,1,2,2,2,2,1,1,1,2,2,2,-1,2,1,2,-2,-2,-2,-2,1,1,2,2,1,2,1
6.34638E+17,1,2,2,0,1,1,1,1,0,0,-1,-1,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,0
6.34638E+17,0,-2,-2,0,1,-1,-1,-1,1,-2,-2,-2,0,1,2,-1,-1,1,1,-1,-1,-1,1,1,1,1,-2,0,-2,-2
6.34641E+17,0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.34648E+17,1,0,0,0,1,1,1,1,1,-1,0,0,0,-1,1,-2,-1,1,0,-2,-2,-2,-2,0,1,-2,-2,0,1,1
6.34649E+17,2,2,2,-1,-1,1,2,2,2,1,1,1,2,2,1,1,0,1,0,0,0,0,1,1,2,2,-1,-1,0,1
6.34649E+17,-1,1,1,0,-2,1,0,0,1,-1,-2,-2,1,-1,2,2,2,2,2,2,2,2,2,-1,-1,0,0,2,2,2
6.34651E+17,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,2,-1,1,0,1,-1,-1,-1,-1,2,2,2,2,-1,1,1
6.34653E+17,0,1,2,-1,1,-1,1,0,1,-1,0,0,0,-1,1,-1,1,1,1,-1,-1,-1,-1,1,2,-1,1,-1,1,-1
6.34655E+17,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,0,-2,2,2,0,1,1,2,2,2,0,2,2,-1,2,-2,0,-2
6.34662E+17,0,-1,1,0,1,0,-1,-1,-1,-2,-1,-1,-1,-2,2,1,1,1,1,1,1,1,0,1,-1,-1,0,0,1,-2
6.34665E+17,0,1,1,1,1,0,0,0,0,-2,-1,-1,0,1,0,1,1,1,1,1,1,1,1,0,1,-1,-1,-1,0,0
6.34665E+17,-2,0,0,-1,-1,-2,0,-1,1,-2,-1,-1,0,-1,1,1,1,1,1,0,1,0,0,0,1,-1,1,-1,2,-1
6.34667E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34667E+17,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
6.34668E+17,1,2,2,2,2,1,1,1,-1,-1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1
6.34668E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34669E+17,1,1,1,1,1,1,1,1,1,-1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1
6.34669E+17,-1,-1,-1,-2,-1,1,-1,1,-1,0,-1,-1,1,-1,1,2,-1,1,0,-1,-1,1,1,2,1,0,2,1,-1,-1
6.34671E+17,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,0,0,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,-2,1,1
6.34671E+17,-2,-1,-2,-2,1,-2,-1,-1,-1,-2,-2,-1,-1,-1,1,-1,-2,1,1,0,0,-2,-2,0,1,-2,0,-1,-2,-2
6.34671E+17,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1,-1,-1,0,1,1,0,0,-1,1,1
6.34675E+17,0,1,-1,-2,0,-1,1,1,0,-1,0,0,1,1,2,-1,1,2,1,-1,-1,-1,-1,1,0,1,1,0,1,0
6.3468E+17,1,1,1,0,-1,1,1,1,1,0,1,1,1,1,2,2,2,2,2,1,1,1,1,2,0,1,1,1,1,1
6.34683E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34683E+17,-1,2,2,0,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,1,0,2,2,-2,2,2,2,0,-2,-2,-2,2,0,-2,-2
6.34683E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34684E+17,1,1,1,0,1,1,2,2,1,1,1,1,1,2,2,0,1,1,1,0,0,0,0,2,2,2,2,2,2,0
6.34685E+17,2,1,1,0,2,1,2,2,1,0,1,1,1,2,2,1,2,2,2,-1,-1,-1,1,2,2,1,2,0,1,1
6.34686E+17,1,2,0,0,1,2,2,2,1,1,0,0,0,2,2,2,2,2,2,,2,2,2,2,2,2,2,0,2,2
6.34686E+17,0,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.34687E+17,0,-1,0,-1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.34687E+17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.34689E+17,,-1,-1,-1,0,-1,0,1,0,1,0,0,0,-1,1,1,1,0,-1,0,0,0,0,1,1,1,1,0,-1,1
6.34689E+17,0,-2,-2,-2,0,0,0,0,-2,1,0,,,-2,1,1,0,1,0,1,,,2,1,1,-2,-1,-1,,
6.34692E+17,,,-2,-1,-2,0,1,1,1,0,-1,-1,-1,0,2,1,1,1,1,1,1,1,0,0,-1,2,-1,0,1,1
6.34692E+17,-2,1,0,0,1,0,1,-1,-1,-1,0,1,0,1,2,0,1,1,1,0,0,0,1,2,2,1,2,0,2,1
6.34696E+17,0,1,1,0,0,-1,1,0,0,-2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,-2
6.34696E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34697E+17,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.34698E+17,0,1,0,1,1,1,2,2,2,1,1,1,0,1,1,-1,0,1,2,0,0,0,-1,1,0,1,-1,0,1,0
6.34699E+17,1,1,1,-1,0,-1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,,1,1,1,1
6.34702E+17,-2,-1,2,-2,-2,-2,2,2,2,-1,2,2,2,2,-1,2,2,2,-1,2,2,2,2,-1,-1,1,0,2,-2,-2
6.34702E+17,1,0,0,0,-1,0,1,0,1,-1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,-2,-1
6.34703E+17,-1,1,0,0,1,0,0,0,1,-1,-1,-1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,-2,1,1,0
6.34705E+17,-2,0,0,-2,0,-1,1,1,0,1,-1,-1,0,-1,1,1,1,1,2,0,0,-1,1,1,1,1,1,0,1,1
6.34705E+17,-1,2,2,2,2,2,2,2,1,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.34707E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34708E+17,-2,0,0,-1,-2,-2,-1,-1,1,0,1,1,-1,-1,2,1,-2,1,1,-2,-2,-2,0,1,1,0,1,-1,1,1
6.34713E+17,1,2,2,2,0,-1,2,2,2,-1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2
6.34716E+17,0,1,1,0,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1
6.34717E+17,2,2,2,0,2,1,,2,2,1,0,0,0,1,1,2,2,2,2,1,2,2,2,2,2,2,2,0,1,1
6.34722E+17,2,0,0,0,1,1,2,2,2,0,1,1,0,2,,2,2,2,2,2,2,2,1,1,2,2,2,1,2,0
6.34723E+17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,-2,-2,-2,-2,1,1,1,1,1,1,0
6.34723E+17,-2,-1,-1,-2,0,-1,-1,-1,-1,-2,-1,-1,-2,-1,1,1,-1,1,1,-1,-1,-1,0,2,-1,-1,-1,-1,1,0
6.34729E+17,1,2,2,0,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1,1,1,2,1,1,1
6.34732E+17,1,1,1,1,0,1,1,1,0,-1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,0
6.34733E+17,1,1,-1,1,1,0,1,1,1,-2,1,1,1,-1,2,-2,1,2,2,-2,-2,-2,-2,2,2,0,2,1,2,-1
6.34734E+17,1,1,1,0,-1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
6.34735E+17,-2,-1,-1,1,1,-2,-1,-1,-2,-2,-1,-1,-2,1,2,2,1,1,2,1,1,1,1,2,2,2,2,1,1,1
6.34735E+17,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.34741E+17,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
6.34741E+17,1,1,1,-2,1,0,1,1,-2,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
6.34741E+17,2,1,1,-2,0,1,1,1,1,0,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1
6.34744E+17,1,2,1,2,1,2,1,2,1,2,2,1,2,2,0,,1,2,1,2,,0,2,1,2,0,1,1,2,0
6.34744E+17,-1,2,1,1,1,-2,1,1,-2,-1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,-1,-1,1,1,-2
6.34745E+17,-1,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.34745E+17,0,0,-2,1,-2,-2,2,0,-2,-2,-1,-1,-1,1,1,1,0,0,1,-2,-2,-2,1,1,1,2,2,0,2,0
6.34747E+17,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,2,2,2,2,2,2,1,1,2,1,1,0
6.34747E+17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.34751E+17,1,1,1,1,1,-1,1,1,1,-2,1,1,1,-1,0,1,1,1,1,1,-1,1,1,2,1,1,1,0,-1,-2
6.34753E+17,0,0,0,1,-1,-1,-1,-1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,-1,1,-2,1,1
6.34753E+17,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2
6.34758E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34758E+17,1,1,1,-1,1,1,1,1,-1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.34758E+17,1,-1,-1,0,1,0,-1,1,1,0,1,1,1,1,0,0,1,1,-1,0,0,0,1,1,2,1,1,0,1,0
6.34758E+17,-1,-2,1,-2,-1,-1,-1,1,1,-1,1,0,1,-2,2,1,2,1,1,1,0,1,1,1,1,-1,-1,-2,1,1
6.34759E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34759E+17,1,1,1,0,1,,2,2,1,0,1,1,2,2,2,1,2,1,1,1,1,2,0,1,1,2,1,0,1,1
6.3476E+17,0,1,0,0,0,-1,1,0,1,-2,0,1,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,1,1,0,1,0
6.34762E+17,,1,1,-1,1,0,1,1,1,-1,0,0,0,0,1,-1,-1,1,1,-2,-2,-2,-2,2,2,0,-1,0,1,-1
6.34762E+17,1,2,2,2,0,1,2,2,1,0,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,1,-2,1,1
6.34762E+17,1,2,2,0,1,1,2,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,-1
6.34762E+17,1,1,1,-1,1,0,0,1,1,-2,1,1,1,0,1,-2,-2,1,0,-2,-2,-2,-1,2,2,1,-1,-1,0,-2
6.34762E+17,-1,-2,-1,0,1,2,2,2,1,-2,1,1,1,1,1,0,1,1,1,0,-1,-1,-1,0,0,2,-2,1,1,1
6.34762E+17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.34762E+17,-1,-1,-1,0,0,0,1,-1,-1,-2,0,0,0,2,2,2,2,1,2,-1,-1,-1,1,2,2,1,-1,-1,2,-1
6.34762E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34763E+17,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,0,0,0,1,1,1,0,1,-1,-1,0,0,1,1,1,-1,1,-1,-1,-2
6.34763E+17,-1,1,0,-2,-2,-1,-2,-2,0,0,-2,-2,0,-1,-2,2,-2,2,-2,2,2,2,2,-2,-2,-2,1,1,-2,0
6.34763E+17,0,0,1,0,0,1,1,1,1,-2,0,0,0,1,1,1,1,1,0,1,1,2,1,2,2,-1,1,0,,-1
6.34763E+17,,2,2,2,-1,-1,0,1,-1,-2,-1,-1,-1,-1,1,1,1,1,-2,0,0,0,1,0,0,0,1,0,-2,0
6.34763E+17,0,1,1,0,-1,0,1,1,1,-1,0,0,0,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1
6.34763E+17,0,1,1,1,1,0,0,0,1,-1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1
6.34764E+17,0,2,1,2,0,,2,2,2,-2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0,2,0
6.34764E+17,-1,2,2,0,1,0,1,1,1,0,0,0,0,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1
6.34764E+17,0,0,0,0,1,0,1,1,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
6.34765E+17,-2,-2,0,-2,2,1,0,0,-1,-2,0,0,0,-1,2,1,2,0,1,2,2,2,1,0,1,-2,-2,0,1,0
6.34765E+17,0,1,1,0,1,-1,-1,0,-2,-2,-2,-2,-2,-2,,0,0,0,0,-1,-1,-1,-1,0,0,-2,0,-1,-2,-2
6.34765E+17,0,0,0,-1,0,1,1,1,0,-1,0,0,0,1,2,0,0,1,2,0,0,-1,-1,1,1,0,-1,0,1,0
6.34765E+17,2,2,2,0,1,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2
6.34765E+17,2,2,2,0,2,1,2,2,2,1,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1
6.34765E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2
6.34769E+17,1,2,1,2,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,-1,2,1,2,2,1
6.34774E+17,1,1,1,1,0,1,1,1,1,-1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0
6.34774E+17,-1,0,0,0,0,-2,-2,0,-2,-1,-2,-2,-2,-2,1,1,2,2,1,-1,-1,-1,1,1,0,0,1,0,0,-1
6.34775E+17,2,1,1,0,-1,1,1,1,1,0,,,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,2,1
6.34776E+17,2,1,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6.34776E+17,0,1,1,1,1,1,2,2,1,1,1,1,0,2,2,1,1,1,2,-1,1,1,1,1,1,2,0,1,1,1
6.3478E+17,0,0,-1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
6.34782E+17,2,1,1,0,1,2,2,2,2,0,1,2,2,2,2,1,2,2,2,1,0,2,0,2,2,2,2,1,2,1
6.34782E+17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,-1,1,1
6.34782E+17,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
6.34782E+17,0,-1,1,-1,-1,0,1,1,0,0,-1,-1,1,-1,2,2,2,1,2,2,2,2,2,0,-1,0,-1,-1,0,0
6.34783E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34783E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34786E+17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.34786E+17,1,1,2,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
6.34787E+17,-2,1,1,1,1,2,2,1,1,-2,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,2,-2,2,1
6.34788E+17,0,0,2,0,-2,0,2,1,-1,-1,1,1,-1,2,1,0,2,2,2,2,-1,-1,1,2,1,1,2,1,1,1
6.34789E+17,1,2,1,2,1,2,1,1,1,0,1,1,1,2,2,2,2,2,1,2,2,2,1,2,0,1,1,1,2,1
6.34789E+17,0,-1,-1,-1,-1,1,0,1,0,-1,0,1,-1,0,1,1,1,1,0,-1,-1,0,0,0,-1,0,2,-2,1,1
6.34793E+17,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,1,1,2,1,1,2
6.34794E+17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.34795E+17,1,1,0,0,1,1,1,1,0,0,0,0,-1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0
6.34795E+17,0,1,1,-2,0,-2,-2,0,-2,-1,-2,-2,-2,0,2,1,-1,1,-1,-2,-2,-2,0,2,2,-2,2,-2,0,-2
6.348E+17,1,1,-2,-2,2,-2,-2,-1,-2,-2,-2,-2,-2,-2,0,1,1,-2,-2,-1,-1,0,1,-2,1,-2,-1,-2,-1,-2
6.34801E+17,1,0,1,1,1,1,1,1,1,-1,0,0,0,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1
6.34807E+17,1,1,1,1,-1,0,-1,-1,-1,0,-1,0,1,-2,2,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
6.34808E+17,-2,-1,-1,-1,0,-2,-2,-2,0,-2,-2,-2,-2,-2,1,1,1,1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-2
6.3481E+17,1,1,1,0,1,1,2,1,2,-1,1,1,1,1,2,2,2,2,2,-1,-1,-1,1,1,1,1,1,0,2,1
6.34811E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34811E+17,0,-1,-1,0,-2,-2,1,1,1,-1,0,-1,0,-2,1,1,2,0,-2,0,1,1,1,-1,-1,-2,1,0,-2,-2
6.34811E+17,2,2,2,0,-1,2,2,2,1,2,1,1,1,,2,2,2,2,2,2,2,2,2,2,2,,2,1,2,2
6.34811E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34813E+17,2,1,2,2,0,1,2,2,0,0,1,1,1,2,2,-1,1,1,0,-1,1,-1,0,-1,1,1,1,1,1,1
6.34813E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34814E+17,2,2,2,0,0,1,1,0,1,-1,2,2,2,1,2,2,2,1,-2,2,2,2,2,2,2,2,2,2,2,0
6.34817E+17,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,2,1,1,-1,-1,-1,0,1,2,2,2,2,2,2
6.34817E+17,-2,1,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,2,1,-2,1,-2,-1,-1,1,1,-2,-2,-2,2,1,-2,-2
6.34819E+17,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,
6.3482E+17,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,0,1,1,1,1,1,1
6.3482E+17,2,1,2,1,1,1,2,2,1,1,1,1,1,2,2,0,1,1,2,0,0,0,0,2,2,2,2,1,2,2
6.34824E+17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.34825E+17,2,2,1,0,2,-1,1,2,2,-1,1,1,-1,1,1,2,2,1,0,1,1,1,1,1,0,0,0,1,1,1
6.34825E+17,0,1,0,1,1,-2,1,1,1,-1,0,0,-2,0,1,-2,0,1,0,-1,-1,-1,-2,-1,0,0,0,-1,0,0
6.34826E+17,1,1,1,1,-1,0,2,1,2,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,1,1,-1
6.34832E+17,1,1,1,0,-1,1,1,1,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6.34834E+17,0,1,1,0,1,0,1,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,0
6.34838E+17,0,0,0,-1,1,0,0,-1,0,-1,0,0,1,-1,0,1,0,1,0,1,1,1,1,1,1,-1,1,-1,0,0
6.34838E+17,0,0,0,-2,1,-1,0,0,-1,0,0,0,1,-1,0,1,0,1,1,1,1,1,1,1,1,0,1,-1,0,0
6.34838E+17,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,-1,-1,0,-1,0,0,0,0,-1,-1,-1
6.34838E+17,0,1,1,-2,-2,-1,0,0,-1,-1,1,1,0,-1,1,1,1,1,0,0,1,1,1,1,-1,1,-1,1,-1,-1
6.34838E+17,1,0,0,1,-1,0,1,1,0,-1,1,1,1,1,2,1,0,2,1,1,1,1,1,0,1,-1,1,1,1,1
6.34841E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34841E+17,1,1,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
6.34844E+17,2,2,2,1,2,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1
6.34844E+17,0,1,0,0,0,0,1,1,0,-2,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
6.34848E+17,1,1,1,0,1,-1,1,1,0,-2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,-1,1,2,1,-2
6.34849E+17,0,0,0,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
6.3485E+17,0,-1,-1,-1,0,-1,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0
6.34853E+17,0,0,-1,-1,1,-1,-1,-1,-1,-2,,,-2,-1,2,1,-1,1,1,-1,-1,-1,-1,0,-1,-2,2,1,1,-1
6.34853E+17,-1,1,0,1,2,1,2,2,2,-1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,0
6.34854E+17,1,1,1,0,-1,1,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,2,0,1,0
6.34854E+17,2,1,,,-1,2,1,0,1,0,-1,-1,1,2,2,2,2,1,0,-1,-1,-1,1,2,2,2,2,2,2,2
6.34854E+17,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,-1,0,1,1,0,1,1,1
6.34856E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34859E+17,0,-1,-1,-1,-2,-2,-1,-1,0,-1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,-1,1,0
6.3486E+17,2,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0
6.3486E+17,1,2,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.34862E+17,0,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,2,2,2,1,1,2,0,0,1,1,1,2,2,2
6.34866E+17,0,1,1,0,-2,0,0,0,-1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,1,1
6.34866E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34866E+17,1,2,1,0,-2,1,1,1,1,0,0,1,1,1,1,2,2,1,0,1,1,1,2,-1,1,1,,0,1,0
6.34867E+17,1,2,2,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.34867E+17,-1,1,0,0,1,-1,0,-1,-1,-1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,-1,1,1,1,-1
6.34872E+17,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1
6.34873E+17,-2,0,1,-2,-2,-1,-1,-1,0,-1,-1,-1,-1,-1,2,2,2,1,-1,1,1,1,1,1,1,1,1,1,1,0
6.34875E+17,2,0,1,0,1,1,0,2,2,1,1,1,-1,0,-1,2,2,2,-1,2,2,2,2,-1,-1,1,1,-1,-1,-1
6.34878E+17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.34878E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3488E+17,1,1,1,1,1,1,2,2,2,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1
6.34883E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34883E+17,0,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,0,1,1,1,2,2
6.34884E+17,,1,1,2,2,0,0,1,0,0,0,0,-1,1,,1,2,2,2,2,2,2,1,2,1,0,0,1,2,1
6.34884E+17,0,1,1,0,1,0,1,1,0,0,0,0,-1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
6.34884E+17,1,0,-1,-1,0,-1,0,0,0,-2,0,-1,0,-1,1,0,0,0,0,-1,-1,-1,0,0,-2,-1,-1,0,1,-2
6.34884E+17,-2,1,1,-2,0,-2,0,0,1,-2,1,1,1,1,2,2,2,-1,-2,-2,-2,-2,-2,-2,2,-2,1,-2,2,1
6.34885E+17,1,2,,0,0,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,0,2,2
6.34886E+17,-1,-1,-1,0,-1,-2,0,-1,-2,-2,-1,-1,-2,-2,1,0,-1,1,0,0,0,-1,0,1,1,-1,0,0,-2,-2
6.34889E+17,1,1,1,1,-1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,-1,-1,-1,1,0,1,1,0,0,1,0
6.3489E+17,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,1,1,1,1,1,1,2,0,1,1,1
6.3489E+17,-1,1,0,-1,0,0,1,1,1,-1,0,-1,-2,0,1,-1,0,0,0,-2,-1,-1,0,1,1,1,0,0,0,-1
6.3489E+17,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,1,2,1,0,2,2,1,0
6.34891E+17,-1,2,2,1,1,1,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1
6.34891E+17,0,1,-1,1,-1,1,2,1,1,-1,0,0,0,-1,1,-2,1,-2,1,-2,-2,-2,-2,1,2,1,-2,-1,1,0
6.34892E+17,-1,0,-2,-2,-1,,0,0,-1,-2,0,0,-1,0,2,-2,-2,-1,0,-2,-2,-2,-2,2,2,1,2,-1,2,2
6.34892E+17,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,-1,-1,,1
6.34892E+17,2,1,1,0,1,0,1,1,1,,,,,1,,1,2,2,2,2,2,2,2,2,1,2,1,,,
